direction,lags,imp,Wbar,Ztilde,p_asym
corr_to_gini,1,34,1.1007378481126553,0.802748554461728,0.21106004132905642
corr_to_gini,1,35,1.6323417954184742,5.038934935658455,2.3406478988352575e-07
corr_to_gini,1,36,1.4429425823221644,3.529671561685795,0.00020803792016577116
corr_to_gini,1,37,0.9956494087628728,-0.03466850733948721,0.5138279633366885
corr_to_gini,1,38,1.2077110385088403,1.6551846106763228,0.048943527963861144
corr_to_gini,1,39,0.9948329695872974,-0.04117445699275099,0.5164215916169397
corr_to_gini,1,40,1.159152166489665,1.2682340747060379,0.10235718593804666
corr_to_gini,1,41,1.1798111713730695,1.4328592539954037,0.075949031828769
corr_to_gini,1,42,0.97778523457771,-0.177022550754778,0.5702546618158981
corr_to_gini,1,43,1.245783770693678,1.9585743623772778,0.025081327239692253
corr_to_gini,1,44,1.0343738992366613,0.27391490329022145,0.39207500914212257
corr_to_gini,1,45,1.123002780773825,0.9801708723273441,0.16350088994666656
corr_to_gini,1,46,1.4414389445812925,3.517689540573242,0.00021766066942530138
corr_to_gini,1,47,1.0619573777405615,0.4937190574475539,0.310752302147557
corr_to_gini,1,48,1.1765389664474928,1.4067840714982383,0.07974571360327509
corr_to_gini,1,49,0.9586489329795661,-0.3295137815429795,0.6291163105480837
corr_to_gini,1,50,1.2539111357049724,2.0233388043088074,0.021519114380590842
corr_to_gini,1,51,1.0674273445818634,0.5373075205433526,0.2955276057347296
corr_to_gini,1,52,1.2858468796908524,2.277824807341708,0.011368508840409186
corr_to_gini,1,53,1.2783789507439842,2.2183152061417966,0.013266674042425097
corr_to_gini,1,54,1.3179093298278943,2.5333204922527917,0.005649379729641302
corr_to_gini,1,55,1.372472333718208,2.968116086169559,0.0014981557259466927
corr_to_gini,1,56,1.176999103013242,1.410450756561802,0.07920331357485821
corr_to_gini,1,57,1.3900543567333654,3.10822175473761,0.0009410839188764841
corr_to_gini,1,58,1.284322198272541,2.2656750957140046,0.011735641719672674
corr_to_gini,1,59,1.072019119197534,0.5738979431521565,0.2830184325096623
corr_to_gini,1,60,1.4402876770136006,3.508515447686824,0.00022530753223393152
corr_to_gini,1,61,1.1072135745028922,0.8543516023354423,0.19645510171349034
corr_to_gini,1,62,1.1270281952906824,1.0122481476023024,0.1557097102050008
corr_to_gini,1,63,1.035833755111994,0.28554804034448183,0.38761215238537494
corr_to_gini,1,64,1.2704822309061556,2.1553887038035975,0.015565714793603025
corr_to_gini,1,65,1.015512131091155,0.1236113441307585,0.45081150503067713
corr_to_gini,1,66,1.126666667623401,1.009367246156169,0.15639927033431644
corr_to_gini,1,67,1.2023571684617238,1.612521286795387,0.05342427579090736
corr_to_gini,1,68,1.1983805202314164,1.5808326148782326,0.05695815753127853
corr_to_gini,1,69,1.0712590248829703,0.5678409881575636,0.2850714725898654
corr_to_gini,1,70,1.1814255794074298,1.4457239690967711,0.07412731934336414
corr_to_gini,1,71,1.1240118484652102,0.9882118186627041,0.1615244605935673
corr_to_gini,1,72,1.2806928678567226,2.236754091349249,0.012651208275725856
corr_to_gini,1,73,1.0134075876337083,0.10684089240959457,0.45745760283664827
corr_to_gini,1,74,1.1536474209326268,1.2243684708502733,0.11040662885923813
corr_to_gini,1,75,1.0631006748450436,0.5028296361936561,0.3075420276633902
corr_to_gini,1,76,1.0975802233851089,0.7775864258967435,0.21840643293971618
corr_to_gini,1,77,1.1005011827741116,0.8008626420468161,0.2116055847102607
corr_to_gini,1,78,1.437727213237061,3.488111908859291,0.00024322221663009014
corr_to_gini,1,79,1.4422305097904007,3.5239972773303663,0.0002125443085482237
corr_to_gini,1,80,1.335919944190965,2.6768414718627023,0.0037159895102168994
corr_to_gini,1,81,0.9487619112888983,-0.4083003798157518,0.6584734197581064
corr_to_gini,1,82,1.3460510374897945,2.757573000807587,0.002911610463273706
corr_to_gini,1,83,1.3862270378208874,3.077723041671793,0.0010429433849600267
corr_to_gini,1,84,0.9223466074450263,-0.6187957137305897,0.7319745268666296
corr_to_gini,1,85,1.298424420515173,2.3780513150999,0.008702201841993329
corr_to_gini,1,86,1.1960959910868791,1.562627913241643,0.059070069430851135
corr_to_gini,1,87,1.2654974773825782,2.115666754602093,0.017186579995538187
corr_to_gini,1,88,1.4032947197706191,3.213730086390852,0.0006551138784981481
corr_to_gini,1,89,1.2720621694657697,2.1679787423901886,0.015080151980915946
